"genre","year","actors","movie_name","directors","id","duration"
"Action","1986","James Remar, Daphne Ashbrook, Adam Coleman Howard","Quiet Cool","Clay Borris",4973,"80 min "
"Action, Crime, Thriller","1986","Arnold Schwarzenegger, Kathryn Harrold, Sam Wanamaker","Raw Deal","John Irvin",4974,"106 min "
"Animation, Action, Fantasy","1986","Kerrigan Mahan, Iona Morris, Diane Michelle","Robotech: The Movie","Noboru Ishiguro",4975,"87 min "
"Action, Comedy, Crime","1986","Gregory Hines, Billy Crystal, Steven Bauer","Running Scared","Peter Hyams",4976,"107 min "
"Action, Adventure, War","1986","Scott McGinnis, Jeff Osterhage, Ronald Lacey","Sky Bandits","Zoran Perisic",4977,"105 min "
"Action, Drama, Sci-Fi","1986","Richard Jordan, Jami Gertz, Jason Patric","Solarbabies","Alan Johnson",4978,"94 min "
"Action, Drama, Romance","1986","Dharmendra, Sunny Deol, Sridevi","Sultanat","Mukul Anand",4979,"153 min "
"Action, Drama","1986","Josh Brolin, Robert Rusler, Pamela Gidley","Thrashin'","David Winters",4980,"93 min "
"Animation, Action, Adventure","1986","Orson Welles, Robert Stack, Leonard Nimoy","The Transformers: The Movie","Nelson Shin",4981,"84 min "
"Action, Drama","1986","Karen Chase, Sandy Martin, Kin Shriner","Vendetta","Bruce Logan",4982,"89 min "
"Action, Horror, Sci-Fi","1986","David McIlwraith, Teri Austin, Richard Cox","The Vindicator","Jean-Claude Lord",4983,"93 min "
"Action, Comedy, Music","1986","Chris Lemmon, Vic Tayback, Lloyd Bridges","Weekend Warriors","Bert Convy",4984,"89 min "
"Action, Sci-Fi","1986","Emily Longstreth, Devin Hoelscher, Merritt Butrick","Wired to Kill","Francis Schaeffer",4985,"86 min "
"Action, Horror, Romance","1986","Charlie Sheen, Nick Cassavetes, Sherilyn Fenn","The Wraith","Mike Marvin",4986,"93 min "
"Action, Crime, Drama","1986","Lung Ti, Leslie Cheung, Yun-Fat Chow","A Better Tomorrow","John Woo",4987,"95 min "
"Action, Drama, War","1986","Yuet Sang Chin, Doo Hee Jang, Ho Kon Kim","Ying xiong wu lei","John Woo",4988,"82 min "
"Action, Drama, War","1986","Yuet Sang Chin, Doo Hee Jang, Ho Kon Kim","Ying xiong wu lei","John Woo",4989,"82 min "
"Action, Comedy","1986","Samuel Hui, Karl Maka, Sylvia Chang","Mad Mission 4: You Never Die Twice","Ringo Lam",4990,"86 min "
"Action, Horror","1986","Yun-Fat Chow, Siu-Ho Chin, Maggie Cheung","The Seventh Curse","Ngai Choi Lam",4991,"78 min "
"Action, Thriller, Horror","1986","Daniel Hirsch, Kelli Maroney, Nicole Rio","The Zero Boys","Nico Mastorakis",4992,"89 min "
"Action, Adventure, Comedy","1986","Richard Chamberlain, Sharon Stone, James Earl Jones","Allan Quatermain and the Lost City of Gold","Gary Nelson",4993,"99 min "
"Action, Adventure, Comedy","1986","Kelby Anno, Philippe Bernard, Scott Brooksbank","Fire and Ice","Willy Bogner",4994,"83 min "
"Action, Crime, Drama","1986","Burt Reynolds, Karen Young, Peter MacNicol","Heat","Dick Richards",4995,"101 min "
"Adventure, Horror, Thriller","1986","Sam Bottoms, Kim Delaney, Clu Gulager","Hunter's Blood","Robert C. Hughes",4996,"101 min "
"Action, Adventure, Crime","1986","Robert Ginty, Merete Van Kamp, Cameron Mitchell","Mission Kill","David Winters",4997,"97 min "
"Action, Drama","1986","Ken Wahl, George DiCenzo, Xander Berkeley","Omega Syndrome","Joseph Manduke",4998,"90 min "
"Action","1986","Tonny Tulleners, Don Murray, Robert Logan","Scorpion","William Riead",4999,"98 min "
"Action, Comedy","1986","Brett Cullen, Mary Cadorette, Don Most","Stewardess School","Ken Blancato",5000,"89 min "
"Action, Comedy, Western","1986","Sy Richardson, Joe Strummer, Dick Rude","Straight to Hell","Alex Cox",5001,"86 min "
"Action","1986","Biao Yuen, Cynthia Rothrock, Melvin Wong","Above the Law","Corey Yuen",5002,"85 min "
"Action","1986","Mitica Popescu, Waclaw Ulewicz, Ewa Kuklinska","Zloty pociag","Bohdan Poreba",5003,"158 min "
"Action, War","1986","Jet Li, Keith Anthony, Kaiming Chen","Born to Defense","Jet Li",5004,"92 min "
"Animation, Action, Adventure","1986","Masako Nozawa, Hiromi Tsuru, Naoki Tatsuta","Dragon Ball: Curse of the Blood Rubies","Daisuke Nishio",5005,"45 min "
"Animation, Action, Drama","1986","Akira Kamiya, Yuriko Yamamoto, Kenji Utsumi","Fist of the North Star","Toyoo Ashida",5006,"110 min "
"Drama, Family, Action","1986","Jackie Shroff, Raj Babbar, Meenakshi Sheshadri","Dahleez","Ravi Chopra",5007,"161 min "
"Action","1986","Mariko Ishihara, Masanori Sera, Mari Natsuki","Death Shadow","Hideo Gosha",5008,"115 min "
"Action, Drama","1986","Fred Williamson, Christopher Connelly, Cameron Mitchell","The Messenger","Fred Williamson",5009,"95 min "
"Action, War","1986","Oliver Tobias, Christopher Connelly, Manfred Lehmann","Operation Nam","Fabrizio De Angelis",5010,"85 min "
"Action, Crime","1986","Richard Harrison, Warren Chan, David Bowles","Project Ninja Daredevils","Godfrey Ho",5011,"92 min "
"Action","1986","Stuart Smith, Bruce Baron, Sorapong Chatree","The Ultimate Ninja","Godfrey Ho",5012,"84 min "
"Drama, Comedy, Adventure","1986","Kyoko Tsujisawa, Mami Nomura, Yumi Iori","The Shogunate's Harem","Noribumi Suzuki",5013,"115 min "
"Action, Adventure, Crime","1986","Sunny Deol, Poonam Dhillon, Anupam Kher","Samundar","Rahul Rawail",5014,"144 min "
"Action, Sport","1986","Ronald L. Marchini, Quincy Frazer, Sam T. Lapuz","Forgotten Warrior","Nick Cacas",5015,"76 min "
"Action, Crime","1986","Richard Harrison, Paulo Tocha, Melvin Pitcher","Ninja Dragon","Godfrey Ho",5016,"85 min "
"Action, Crime, Drama","1986","Tom Laughlin, Rodney Harvey, Teresa Kelly","The Return of Billy Jack","Tom Laughlin",5017,"60 min "
"Action, Crime, Drama","1985","Nancy Kwan, Robert Forster, Joe Spinell","Walking the Edge","Norbert Meisel",5018,"93 min "
"Action, Sci-Fi","1985","Lenore Zann, Maury Chaykin, Kate Lynch","Def-Con 4","Paul Donovan",5019,"88 min "
"Action, Crime, Drama","1985","Joe Don Baker, Rossano Brazzi, Venantino Venantini","Final Justice","Greydon Clark",5020,"90 min "
"Action, Adventure","1985","Christopher Connelly, Marina Costa, Lee Van Cleef","Jungle Raiders","Antonio Margheriti",5021,"95 min "
"Action, Drama, Romance","1985","John Stanton, Rebecca Gilling, Ivar Kants","The Naked Country","Tim Burstall",5022,"90 min "
"Action, Comedy, Romance","1985","Willem Dafoe, Judge Reinhold, Kaaren Lee","Roadhouse 66","John Mark Robinson",5023,"90 min "
"Action, Drama, Thriller","1985","Melissa Leo, Dale Midkiff, Leon","Streetwalkin'","Joan Freeman",5024,"86 min "
"Action, Drama, Thriller","1985","Robert Ginty, Fred Williamson, Belinda Mayne","White Fire","Jean-Marie Pallardy",5025,"101 min "
"Action, Horror","1985","Robert Powell, Timothy Bottoms, Lisa Blount","What Waits Below","Don Sharp",5026,"88 min "
"Action, Horror","1985","Robert Powell, Timothy Bottoms, Lisa Blount","What Waits Below","Don Sharp",5027,"88 min "
"Action, Adventure, Sci-Fi","1985","Gary Watkins, Laura Banks, Lynda Wiesmeier","Wheels of Fire","Cirio H. Santiago",5028,"81 min "
"Action, Drama, Romance","1985","Amy Madigan, Ed Harris, Ho Nguyen","Alamo Bay","Louis Malle",5029,"98 min "
"Action, Adventure, Romance","1985","Michael Dudikoff, Steve James, Judie Aronson","American Ninja","Sam Firstenberg",5030,"95 min "
"Action, Crime, Drama","1985","Jim Antonio, Sid Conrad, Gerrit Graham","The Annihilators","Charles E. Sellier Jr.",5031,"84 min "
"Action, Crime, Thriller","1985","Betsy Russell, Rory Calhoun, Susan Tyrrell","Avenging Angel","Robert Vincent O'Neill",5032,"93 min "
"Action, Drama","1985","Tatum O'Neal, Irene Cara, Nicholas Campbell","Certain Fury","Stephen Gyllenhaal",5033,"87 min "
"Action, Drama, War","1985","Ed Harris, Max von Sydow, Horst Buchholz","Code Name: Emerald","Jonathan Sanger",5034,"95 min "
"Action, Drama, War","1985","Ed Harris, Max von Sydow, Horst Buchholz","Code Name: Emerald","Jonathan Sanger",5035,"95 min "
"Action, Crime, Drama","1985","Chuck Norris, Henry Silva, Bert Remsen","Code of Silence","Andrew Davis",5036,"101 min "
"Action, Sci-Fi, Thriller","1985","Erik Estrada, Ennio Girolami, Michael Pritchard","Colpi di luce","Enzo G. Castellari",5037,"86 min "
"Action, Adventure, Thriller","1985","Arnold Schwarzenegger, Rae Dawn Chong, Dan Hedaya","Commando","Mark L. Lester",5038,"90 min "
"Action, Horror, Thriller","1985","Lori Cardille, Terry Alexander, Joseph Pilato","Day of the Dead","George A. Romero",5039,"96 min "
"Action, Crime, Drama","1985","Charles Bronson, Deborah Raffin, Ed Lauter","Death Wish 3","Michael Winner",5040,"92 min "
"Action, Comedy","1985","","Disciples of the 36th Chamber","Chia-Liang Liu",5041,"90 min "
"Action, Drama","1985","Joe Perce, Jeannine Lemay, Jack Gurci","Don't Mess with My Sister!","Meir Zarchi",5042,"94 min "
"Action, Adventure, Drama","1985","Powers Boothe, Meg Foster, Yara Vaneau","The Emerald Forest","John Boorman",5043,"114 min "
"Action, Adventure, Drama","1985","Dennis Quaid, Louis Gossett Jr., Brion James","Enemy Mine","Wolfgang Petersen",5044,"108 min "
"Action, Comedy","1985","Sammo Kam-Bo Hung, Charlie Chin, Shui-Fan Fung","Fuk sing go jiu","Sammo Kam-Bo Hung",5045,"96 min "
"Action, Adventure, Drama","1985","Kamal Haasan, Poonam Dhillon, Madhavi","Geraftaar","Prayag Raj",5046,"167 min "
"Action, Comedy, Mystery","1985","Anthony Edwards, Linda Fiorentino, Jsu Garcia","Gotcha!","Jeff Kanew",5047,"101 min "
"Action, Drama","1985","Kurt Thomas, Tetchie Agbayani, Richard Norton","Gymkata","Robert Clouse",5048,"90 min "
"Action, Drama","1985","Ray Sharkey, Judy Landers, Marjoe Gortner","Hellhole","Pierre De Moro",5049,"90 min "
"Action, Crime, Drama","1985","Michael Caine, Anthony Andrews, Victoria Tennant","The Holcroft Covenant","John Frankenheimer",5050,"112 min "
"Action, Thriller","1985","Chuck Norris, Richard Lynch, Melissa Prophet","Invasion U.S.A.","Joseph Zito",5051,"107 min "
"Action, Adventure, Comedy","1985","Michael Douglas, Kathleen Turner, Danny DeVito","The Jewel of the Nile","Lewis Teague",5052,"106 min "
"Action, Comedy, Fantasy","1985","Ching-Ying Lam, Siu-Ho Chin, Ricky Hui","Mr. Vampire","Ricky Lau",5053,"96 min "
"Action, Comedy, Crime","1985","Jackie Chan, Maggie Cheung, Brigitte Lin","Police Story","Jackie Chan",5054,"101 min "
"Action, Fantasy, Horror","1985","Joshua Morrell, Eva Kryll, Tammy Shields","Joey","Roland Emmerich",5055,"79 min "
"Action, Adventure, Comedy","1985","Richard Chamberlain, Sharon Stone, Herbert Lom","King Solomon's Mines","J. Lee Thompson",5056,"100 min "
"Action, Comedy, Drama","1985","Taimak, Vanity, Christopher Murney","The Last Dragon","Michael Schultz",5057,"109 min "
"Action, Drama","1985","Helen Slater, Christian Slater, Keith Gordon","The Legend of Billie Jean","Matthew Robbins",5058,"96 min "
"Action, Horror, Sci-Fi","1985","Steve Railsback, Mathilda May, Peter Firth","Lifeforce","Tobe Hooper",5059,"116 min "
"Action, Comedy, Drama","1985","Margot Kidder, Ted Danson, Burt Lancaster","Little Treasure","Alan Sharp",5060,"95 min "
"Action, Adventure, Sci-Fi","1985","Mel Gibson, Tina Turner, Bruce Spence","Mad Max Beyond Thunderdome","George Miller",5061,"107 min "
"Action, Comedy, Crime","1985","Darby Hinton, Sybil Danning, Art Metrano","Malibu Express","Andy Sidaris",5062,"105 min "
"Action, Drama, History","1985","Amitabh Bachchan, Amrita Singh, Nirupa Roy","Mard","Manmohan Desai",5063,"177 min "
"Action, Comedy, Crime","1985","Terence Hill, Bud Spencer, C.B. Seay","Trinity: Good Guys and Bad Guys","Bruno Corbucci",5064,"96 min "
"Action, Drama, Thriller","1985","Chuck Norris, Soon-Tek Oh, Steven Williams","Missing in Action 2: The Beginning","Lance Hool",5065,"100 min "
"Action, Adventure, Comedy","1985","John Stockwell, Danielle von Zerneck, Fisher Stevens","My Science Project","Jonathan R. Betuel",5066,"94 min "
"Action, Drama","1985","Martin Hewitt, Betsy Russell, Claudia Udy","Out of Control","Allan Holzman",5067,"78 min "
"Action, Crime, Drama","1985","Jackie Chan, Danny Aiello, Sandy Alexander","The Protector","James Glickenhaus",5068,"91 min "
"Action, Drama, Fantasy","1985","Chang Son Hui, Ham Gi Sop, Jong-uk Ri","Bulgasari","Sang-ok Shin",5069,"95 min "
"Action, Comedy, Romance","1985","Donnie Yen, Woo-Ping Yuen, Wan-Si Wong","Mismatched Couples","Woo-Ping Yuen",5070,"95 min "
"Action, Adventure, Thriller","1985","Sylvester Stallone, Richard Crenna, Charles Napier","Rambo: First Blood Part II","George P. Cosmatos",5071,"96 min "
"Action, Drama, War","1985","Tatsuya Nakadai, Akira Terao, Jinpachi Nezu","Ran","Akira Kurosawa",5072,"162 min "
"Action, Adventure, Fantasy","1985","Arnold Schwarzenegger, Brigitte Nielsen, Sandahl Bergman","Red Sonja","Richard Fleischer",5073,"89 min "
"Action, Adventure, Comedy","1985","Fred Ward, Joel Grey, Wilford Brimley","Remo Williams: The Adventure Begins","Guy Hamilton",5074,"121 min "
"Action, Adventure, Crime","1985","Sam Neill, Steven Vidler, Christopher Cummins","Robbery Under Arms","Donald Crombie",5075,"141 min "
"Action, Adventure, Drama","1985","Jon Voight, Eric Roberts, Rebecca De Mornay","Runaway Train","Andrey Konchalovskiy",5076,"111 min "
"Animation, Action, Adventure","1985","Maki Carousel, Keiko Han, Fumi Hirano","Lupin III: The Gold of Babylon","Seijun Suzuki",5077,"100 min "
"Drama, Action","1985","George Kennedy, Richard Lynch, Karen Black","Savage Dawn","Simon Nuchtern",5078,"102 min "
"Action, Drama, Horror","1985","Anthony Steffen, Ajita Wilson, Cristina Lay","Savage Island","Ted Nicolaou",5079,"74 min "
"Animation, Action, Fantasy","1985","John Erwin, Melendy Britt, Alan Oppenheimer","The Secret of the Sword","Ed Friedman",5080,"100 min "
"Action, Drama","1985","Cliff Robertson, Leif Garrett, Lisa Harrow","Shaker Run","Bruce Morrison",5081,"91 min "
"Action, Crime, Drama","1985","Kevin Kline, Scott Glenn, Kevin Costner","Silverado","Lawrence Kasdan",5082,"133 min "
"Action, Drama, Mystery","1985","Brendan Ward, Melissa Esposito, Mario Van Peebles","South Bronx Heroes","William Szarka",5083,"85 min "
"Action, Drama","1985","Charles Durning, Pam Grier, James Keach","Stand Alone","Alan Beattie",5084,"94 min "
"Action, Crime, Drama","1985","Burt Reynolds, Candice Bergen, George Segal","Stick","Burt Reynolds",5085,"109 min "
"Action, Thriller, Adventure","1985","Robert Rickman, John Manfredi, Timothy Patrick Quill","Stryker's War","Josh Becker",5086,"84 min "
"Action, Thriller","1985","Denise Coward, Frank Runyeon, Jaime Tirelli","Sudden Death","Sig Shore",5087,"90 min "
"Action, Adventure, Crime","1985","Gene Hackman, Matt Dillon, Gayle Hunnicutt","Target","Arthur Penn",5088,"117 min "
"Action, Crime, Drama","1985","William Petersen, Willem Dafoe, John Pankow","To Live and Die in L.A.","William Friedkin",5089,"116 min "
"Action, Drama","1985","James Spader, Kim Richards, Paul Mones","Tuff Turf","Fritz Kiersch",5090,"112 min "
"Action, Comedy, Drama","1985","Timothy Hutton, Robert Urich, Kim Cattrall","Turk 182!","Bob Clark",5091,"102 min "
"Action, Horror, Sci-Fi","1985","Denholm Elliott, Steven Berkoff, Larry Lamb","Underworld","George Pavlou",5092,"103 min "
"Action, Adventure, Thriller","1985","Roger Moore, Christopher Walken, Tanya Roberts","A View to a Kill","John Glen",5093,"131 min "
"Action, Sci-Fi","1985","Michael James, Deborah Moore, Ken Metcalfe","Warriors of the Apocalypse","Bobby A. Suarez",5094,"96 min "
"Adventure, Thriller, Action","1985","Scott Glenn, Barbara Carrera, Edward Fox","Wild Geese II","Peter R. Hunt",5095,"125 min "
"Action, Comedy","1985","Sammo Kam-Bo Hung, Richard Ng, Eric Tsang","My Lucky Stars 2: Twinkle Twinkle Lucky Stars","Sammo Kam-Bo Hung",5096,"105 min "
"Action, Crime, Drama","1985","Mickey Rourke, John Lone, Ariane","Year of the Dragon","Michael Cimino",5097,"134 min "
"Action, Comedy, Crime","1985","Jackie Chan, Sammo Kam-Bo Hung, Emily Chu","Heart of a Dragon","Sammo Kam-Bo Hung",5098,"91 min "
"Action, Drama","1985","Jun Chong, Phillip Rhee, James Lew","L.A. Streetfighters","Woo-sang Park",5099,"85 min "
"Action, Crime, Drama","1985","Deborah Tranelli, Kaz Garas, Carmen Argenziano","Naked Vengeance","Cirio H. Santiago",5100,"97 min "
"Action, Crime, Drama","1985","Deborah Tranelli, Kaz Garas, Carmen Argenziano","Naked Vengeance","Cirio H. Santiago",5101,"97 min "
"Action, Adventure, Comedy","1985","John Stockwell, Michael Dudikoff, Michele Little","Radioactive Dreams","Albert Pyun",5102,"98 min "
"Action, Adventure, Sci-Fi","1985","Tim Thomerson, Timothy Van Patten, Art LaFleur","Zone Troopers","Danny Bilson",5103,"86 min "
"Action, Comedy, Crime","1985","Michelle Yeoh, Cynthia Rothrock, John Sham","Huang jia shi jie","Corey Yuen",5104,"93 min "
"Action, War","1985","Clive Wood, Baird Stafford, Robert Haufrecht","Dog Tags","Romano Scavolini",5105,"93 min "
"Action, Crime, Drama","1985","Alexander Lo Rei, Philip So, Silver How","Mafia vs. Ninja","Robert Tai",5106,"90 min "
"Action, Adventure","1985","Richard Harrison, Jang Lee Hwang, Jonathan Wattis","Ninja Terminator","Godfrey Ho",5107,"88 min "
"Action, Drama","1985","Sanjeev Kumar, Sunny Deol, Rajiv Kapoor","Zabardast","Nasir Hussain",5108,"159 min "
"Action, Crime, Thriller","1985","Shashi Kapoor, Shatrughan Sinha, Zeenat Aman","Bhavani Junction","H. Dinesh",5109,"128 min "
"Animation, Adventure, Fantasy","1985","John Huston, Ross Higgins, Robyn Moore","Epic","Yoram Gross",5110,"70 min "
"Action, Drama, Fantasy","1985","Max Laurel, Snooky Serna, Mark Gil","Zuma","Jun Raquiza",5111,"141 min "
"Action","1985","Alexander Lo Rei, George Nicholas, Eugene Thomas","USA Ninja","Kuo-Ren Wu",5112,"85 min "
"Action","1985","Richard Harrison, Mike Monty, Jim Gaines","Blood Debts","Teddy Page",5113,"86 min "
"Action, Horror, Thriller","1984","Stephen Young, Sharon Masters, Marvin Goldhar","Deadline","Mario Azzopardi",5114,"90 min "
"Action","1984","Kuan Tai Chen, Sheng Chiang, Feng Lu","Shanghai 13","Cheh Chang",5115,"90 min "
"Action","1984","Karin Mani, Robert Torti, Britt Helfer","Alley Cat","Victor M. Ordonez",5116,"82 min "
"Action, Adventure, Fantasy","1984","Miles O'Keeffe, Cyrielle Clair, Leigh Lawson","Sword of the Valiant: The Legend of Sir Gawain and the Green Knight","Stephen Weeks",5117,"102 min "
"Action, Crime, Drama","1984","Lee Marvin, Miou-Miou, Jean Carmet","Dog Day","Yves Boisset",5118,"101 min "
"Action, Drama","1984","Karen Young, Clayton Day, Suzie Humphreys","Deep in the Heart","Tony Garnett",5119,"101 min "
"Action, Comedy","1984","Terence Hill, Colin Blakely, Mimsy Farmer","The World of Don Camillo","Terence Hill",5120,"126 min "
"Action, Comedy, Horror","1984","Cheung-Yan Yuen, Yat Chor Yuen, Shun-Yee Yuen","Gui ma tian shi","Cheung-Yan Yuen",5121,"95 min "
"Action","1984","","Hell Penitentiary","Gianni Siragusa",5122,"90 min "
"Action, Comedy","1984","Jet Li, Lan Ding, Qiuyan Huang","Shaolin Temple 2: Kids from Shaolin","Hsin-Yen Chang",5123,"99 min "
"Action, Adventure","1984","David Warbeck, John Steiner, Susie Sudlow","The Ark of the Sun God","Antonio Margheriti",5124,"98 min "
"Adventure, Action","1984","Mark Harmon, Luis Prendes, Ritza Brown","Tuareg: The Desert Warrior","Enzo G. Castellari",5125,"97 min "
