id,name,address,city,state,zipcode,phone,rating,reviews,ranking
9674,Emmits Irish Pub and Eatery,495 N Milwaukee Ave,Chicago,IL,60654,(312) 563-9631,0,0,0
9675,Emperor Wok,2910 N Ashland Ave,Chicago,IL,60657,(773) 388-8800,0,0,0
9676,Emperor's Choice,2238 S Wentworth Ave,Chicago,IL,60616,(312) 225-8800,0,0,0
9677,Empire Restaurant,49 W Division St,Chicago,IL,60610,(312) 943-6818,0,0,0
9678,En 'Thai'ce,5701 N Clark St,Chicago,IL,60660,(773) 275-3555,0,0,0
9679,Enclave Night Club,213 W Institute Pl Ste 409,Chicago,IL,60610,(312) 654-0234,0,0,0
9680,Endy's Deli,3055 N Milwaukee Ave,Chicago,IL,60618,(773) 486-8160,0,0,0
9681,Enedina Prado,8730 S Commercial Ave,Chicago,IL,60617,(773) 731-7838,0,0,0
9682,Eng's Asian Cuisine,7300 N Western Ave Ste O,Chicago,IL,60645,(773) 465-2476,0,0,0
9683,English Bar & Restaurant,444 N La Salle Dr,Chicago,IL,60654,(312) 222-6200,0,0,0
9684,Eno At The Intercontinental Chicago,505 N Michigan Ave,Chicago,IL,60611,(312) 321-8738,0,0,0
9685,Enoteca Roma Ristorante,2146 W Division St Ste 1,Chicago,IL,60622,(773) 772-7700,0,0,0
9686,Entre Nous Restaurant,200 N Columbus Dr,Chicago,IL,60601,(312) 565-2247,0,0,0
9687,Epic Burger,1000 W North Ave Ste 3,Chicago,IL,60642,(312) 440-9700,0,0,0
9688,Epic Burger,517 S State St,Chicago,IL,60605,(312) 913-1373,0,0,0
9689,Eppy's Cafe & Deli,162 N Franklin St,Chicago,IL,60606,(312) 345-7771,0,0,0
9690,Erick's Tacos,1967 W Lawrence Ave,Chicago,IL,60640,(773) 334-6920,0,0,0
9691,Erickson's Delicatessen & Fish Market,5250 N Clark St,Chicago,IL,60640,(773) 561-5634,0,0,0
9692,Erie Cafe,536 W Erie,Chicago,IL,60610,(312) 266-2300,0,0,0
9693,Ernie's Restaurant,4142 W Madison St,Chicago,IL,60624,(773) 638-2877,0,0,0
9694,Erwin,2925 N Halsted St,Chicago,IL,60657,(773) 528-7200,0,0,0
9695,Escapades,6301 S Harlem Ave,Chicago,IL,60638,(773) 229-0886,0,0,0
9696,Essence of India,4601 N Lincoln Ave,Chicago,IL,60625,(773) 506-0002,0,0,0
9697,Estee's Pizza,2831 W Touhy ave,Chicago,IL,60645,(773) 262-8490,0,0,0
9698,Estelle's Cafe & Pub,2013 W North Ave,Chicago,IL,60647,(773) 782-0450,0,0,0
9699,Estrella Negra,2346 W Fullerton Ave,Chicago,IL,60647,(773) 227-5993,0,0,0
9700,Ethel's Soul Food,10936 S Vincennes Ave,Chicago,IL,60643,(773) 779-7549,0,0,0
9701,Ethiopian Diamond II Restaurant,7537 N Clark St,Chicago,IL,60626,(773) 764-2200,0,0,0
9702,Ethiopian Diamond Restaurant,6120 N Broadway St,Chicago,IL,60660,(773) 338-6100,0,0,0
9703,Euro Cafe,3435 N Harlem Ave,Chicago,IL,60634,(773) 286-8544,0,0,0
9704,Euro Cafe,5700 S Cicero Ave Ste 51,Chicago,IL,60638,(773) 735-0505,0,0,0
9705,Euro Cappuccino Inc,5759 W Belmont Ave,Chicago,IL,60634,(773) 622-3443,0,0,0
9706,Euro Star Cafe Inc,2366 N Neva Ave,Chicago,IL,60707,(773) 804-6010,0,0,0
9707,Evergreen Restaurant,2411 S Wentworth Ave,Chicago,IL,60616,(312) 225-8898,0,0,0
9708,Everyday Thai,1509 W Devon Ave,Chicago,IL,60660,(773) 262-7797,0,0,0
9709,Evoluciona Computer Cafe,3211 N Central Ave,Chicago,IL,60634,(773) 283-4204,0,0,0
9710,Excalibur,632 N Dearborn St,Chicago,IL,60654,(312) 266-1944,0,0,0
9711,Excelsior Garden,4855 N Milwaukee Ave,Chicago,IL,60630,(773) 283-1618,0,0,0
9712,Exchange Submarine,7914 S Exchange Ave,Chicago,IL,60617,(773) 731-5006,0,0,0
9713,Exchequer Restaurant,226 S Wabash Av,Chicago,IL,60604,(312) 939-5633,0,0,0
9714,Exit,1315 W North Ave,Chicago,IL,60642,(773) 395-2700,0,0,0
9715,Express Grill,1260 S Union Ave,Chicago,IL,60607,(312) 738-2112,0,0,0
9716,Express Hot Dog,4300 N Milwaukee Ave,Chicago,IL,60641,(773) 647-1200,0,0,0
9717,F & F Foods,3453 W 47th Pl,Chicago,IL,60632,(773) 376-7432,0,0,0
9718,Fabis Restaurant,7124 N Clark St,Chicago,IL,60626,(773) 761-8378,0,0,0
9719,Fado Irish Pub,100 W Grand Ave,Chicago,IL,60654,(312) 836-0066,0,0,0
9720,Fado Irish Pub And Restaurant,100 W Grand Av,Chicago,IL,60610,(312) 836-0066,0,0,0
9721,Fahrenheit Restaurant,6924 N Clark St,Chicago,IL,60626,(773) 338-3900,0,0,0
9722,Faith & Whiskey,1365 W Fullerton Ave,Chicago,IL,60614,(773) 248-9119,0,0,0
9723,Falco's Pizza,2806 W 40th Pl,Chicago,IL,60632,(773) 523-7996,5,1,0
9724,Fame Da Lu Po,1463 W Leland Ave,Chicago,IL,60640,(773) 334-9800,0,0,0
9725,Family Den,8942 S Stony Island Ave,Chicago,IL,60617,(773) 734-8545,0,0,0
9726,Family Grounds Cafe,3652 N Lincoln Ave,Chicago,IL,60613,(773) 281-0785,0,0,0
9727,Famous Grill,8510 S Ashland Ave,Chicago,IL,60620,(773) 779-7203,0,0,0
9728,Fantasea Lounge,2122 W Lawrence Ave,Chicago,IL,60625,(773) 334-6080,0,0,0
9729,Fantasia Club,6211 W Belmont Ave,Chicago,IL,60634,(773) 637-1305,0,0,0
9730,Farm City Meat,2255 W Devon Ave,Chicago,IL,60659,(773) 274-2255,0,0,0
9731,Farraguts,5240 N Clark St,Chicago,IL,60640,(773) 728-4903,0,0,0
9732,Fasanos Hot Dogs,3859 N Kedzie Ave,Chicago,IL,60618,(773) 293-6020,0,0,0
9733,Fast Burrito,3414 W Irving Park Rd,Chicago,IL,60618,(773) 279-9430,0,0,0
9734,Fast Food El Mexicano,3332 W 63rd St,Chicago,IL,60629,(773) 776-3390,0,0,0
9735,Fast Foos,28 E Jackson Blvd Lbby 1,Chicago,IL,60604,(312) 360-1701,0,0,0
9736,Fast Super Burrito,1924 W Irving Park Rd,Chicago,IL,60613,(773) 248-4081,0,0,0
9737,Fast Track Ltd,629 W Lake,Chicago,IL,60661,(312) 993-9300,0,0,0
9738,Fast Track LTD,629 W Lake St,Chicago,IL,60661,(312) 993-9300,0,0,0
9739,Fast Wok,2020 N California Ave,Chicago,IL,60647,(773) 227-6888,0,0,0
9740,Fat Albert's,6854 S Ashland Ave,Chicago,IL,60636,(773) 737-6161,0,0,0
9741,Fat Boys Unlimited,11857 S Michigan Ave,Chicago,IL,60628,(773) 660-2000,0,0,0
9742,Fat Tommy's Inc,3031 W 111th St,Chicago,IL,60655,(773) 233-3287,0,0,0
9743,Fat Willy's Rib Shack,2416 W Schubert Ave,Chicago,IL,60647,(773) 782-1800,0,0,0
9744,Fatburger,2341 W 95th St,Chicago,IL,60643,(773) 239-9300,0,0,0
9745,Father & Son Restaurant,645 W North Ave,Chicago,IL,60610,(312) 654-2550,0,0,0
9746,Father and Son Restaurant,2475 N Milwaukee Ave,Chicago,IL,60647,(773) 252-2620,0,0,0
9747,Fattoush Restaurant,2652 N Halsted St Ste 1,Chicago,IL,60614,(773) 327-2652,0,0,0
9748,Fatty's Fast Food Inc,1621 W 43rd St,Chicago,IL,60609,(773) 927-3380,0,0,0
9749,Favia Cafe & Sweets Shop,10701 S Hale Ave,Chicago,IL,60643,(773) 881-3284,0,0,0
9750,Fazal Development Network Inc,166 W Washington St,Chicago,IL,60602,(312) 578-1212,0,0,0
9751,Fe Fe's Diner,1151 W 59th St,Chicago,IL,60621,(773) 434-7388,0,0,0
9752,Fearon's Public House,3001 N Ashland Ave,Chicago,IL,60657,(773) 248-0990,0,0,0
9753,Feast,1616 N Damen Ave Ste 1,Chicago,IL,60647,(773) 772-7100,0,0,0
9754,Feast Restaurant & Bar,25 E Delaware Pl,Chicago,IL,60611,(312) 337-4001,0,0,0
9755,Feed,2803 W Chicago Ave,Chicago,IL,60622,(773) 489-4600,0,0,0
9756,Felony Franks,229 S Western Ave,Chicago,IL,60612,(312) 243-0505,0,0,0
9757,Feniks Club,5234 W Fullerton Ave,Chicago,IL,60639,(773) 889-4437,0,0,0
9758,Ferajna,6714 W Belmont Ave,Chicago,IL,60634,(773) 427-0727,0,0,0
9759,Fernando's Mexican Grill,7148 N Harlem Ave,Chicago,IL,60631,(773) 467-9996,0,0,0
9760,Fernando's Restaurant,3450 N Lincoln Ave,Chicago,IL,60657,(773) 477-6930,0,0,0
9761,Ferridino Enterprises,6122 W Addison St,Chicago,IL,60634,(773) 777-7050,0,0,0
9762,Ferro's,200 W 31st St,Chicago,IL,60616,(312) 842-0702,0,0,0
9763,Festa Pizza,3525 W Fullerton Ave,Chicago,IL,60647,(773) 252-8174,0,0,0
9764,Fez Inc,1520 N Damen Ave,Chicago,IL,60622,(773) 342-5406,0,0,0
9765,Fiddlehead Cafe,4600 N Lincoln Ave,Chicago,IL,60625,(773) 751-1500,0,0,0
9766,Fiesta Del Sol,2302 S Blue Island Ave,Chicago,IL,60608,(773) 523-5000,0,0,0
9767,Fiesta Grill,2050 N Milwaukee Ave,Chicago,IL,60647,(773) 698-6464,5,1,0
9768,Fiesta Mexicana,2423 N Lincoln Ave,Chicago,IL,60614,(773) 348-4144,0,0,0
9769,Fiesta Mexicana,4806 N Broadway St,Chicago,IL,60640,(773) 769-4244,0,0,0
9770,Fiesta Mexico,5728 S Archer Ave,Chicago,IL,60638,(773) 767-0770,0,0,0
9771,Fiesta Restaurant,1327 W Washington Blvd,Chicago,IL,60607,(312) 421-7258,0,0,0
9772,Fiesta Tapatia Restaurant,2752 W Cermak Rd,Chicago,IL,60608,(773) 523-0037,0,0,0
9773,Fil-Am Delight,5750 N California Ave,Chicago,IL,60659,(773) 944-0662,0,0,0
9774,Filippo's Ristorante,2211 N Clybourn Ave,Chicago,IL,60614,(773) 528-2211,0,0,0
9775,Filonek's,6213 N Milwaukee Ave,Chicago,IL,60646,(773) 775-5010,0,0,0
9776,Fina Estampa,2937 W Montrose Ave,Chicago,IL,60618,(773) 478-5506,0,0,0
9777,Finn's Stone Wall Grill,2273 N Lincoln Ave,Chicago,IL,60614,(773) 880-1200,0,0,0
9778,Fion,426 W Diversey Pkwy,Chicago,IL,60614,(773) 549-5400,0,0,0
9779,Fiorentino's Cucina Italiana,2901 N Ashland Ave,Chicago,IL,60657,(773) 244-3026,0,0,0
9780,Fiorenza Ristorante LTD,3426 N Harlem Ave,Chicago,IL,60634,(773) 237-3838,0,0,0
9781,Fire & Ice,1000 W 63rd St,Chicago,IL,60621,(773) 434-9205,0,0,0
9782,Fire & Ice Philly Steak,414 E 75th St,Chicago,IL,60619,(773) 483-9360,0,0,0
9783,Fire and Ice,74 E 71st St,Chicago,IL,60619,(773) 483-9940,0,0,0
9784,Firefly,3335 N Halsted St Ste 1,Chicago,IL,60657,(773) 525-2505,0,0,0
9785,Firehouse & Captain Hooks,1642 W 79th St,Chicago,IL,60620,(773) 783-5666,0,0,0
9786,Firehouse Steak,100 W 87th St,Chicago,IL,60620,(773) 874-5003,0,0,0
9787,Firehouse Steak & Lemonade,1901 W 87th St,Chicago,IL,60620,(773) 881-7000,0,0,0
9788,Firehouse Steak & Lemonade,2804 W Marquette Rd,Chicago,IL,60629,(773) 737-4700,0,0,0
9789,Firehouse Steak & Lemonade,5646 W Roosevelt Rd,Chicago,IL,60644,(773) 626-0600,0,0,0
9790,Fireside Hearth and Home,2518 N Laramie Ave,Chicago,IL,60639,(773) 237-3899,0,0,0
9791,Firkin & Pheasant,670 W Diversey Pkwy,Chicago,IL,60614,(773) 327-7040,0,0,0
9792,First Base,3201 S Normal Ave,Chicago,IL,60616,(312) 791-1239,0,0,0
9793,First Expression Cafe & Lounge,3154 W Irving Park Rd,Chicago,IL,60618,(773) 588-5561,0,0,0
9794,First Jaffa Bakery,105 W Madison St Lowr 3,Chicago,IL,60602,(312) 726-2220,0,0,0
9795,First Slice,811 N Michigan Ave,Chicago,IL,60611,(312) 202-1227,0,0,0
9796,Fit Cafe,1030 N Clark St,Chicago,IL,60610,(312) 640-8390,0,0,0
9797,Five Guys Burgers and Fries,2140 N Clybourn Ave,Chicago,IL,60614,(773) 327-5953,0,0,0
9798,Five Guys Burgers and Fries,2368 N Clark St,Chicago,IL,60614,(773) 883-8930,0,0,0
9799,Five Guys Burgers and Fries,6474 N Sheridan Rd,Chicago,IL,60626,(773) 262-9810,0,0,0
9800,Five Star Bar,1424 W Chicago Ave,Chicago,IL,60642,(312) 850-2555,0,0,0
9801,Five Star Deserts Inc,8559 S Constance Ave,Chicago,IL,60617,(773) 375-5100,0,0,0
9802,Flaco's Taco's,725 S Dearborn St,Chicago,IL,60605,(312) 922-8226,0,0,0
9803,Flaming Wok & Grill,901 N Halsted St,Chicago,IL,60642,(312) 274-0599,0,0,0
9804,Flamingo Cafe,6071 S Archer Ave,Chicago,IL,60638,(773) 585-0202,0,0,0
9805,Flamingos Restaurant,3300 W Montrose Ave,Chicago,IL,60618,(773) 588-9377,0,0,0
9806,Flash Express,1207 S Pulaski Rd,Chicago,IL,60623,(773) 522-5432,0,0,0
9807,Flash Taco,1570 N Damen Ave,Chicago,IL,60622,(773) 772-1997,0,0,0
9808,Flat Top Grill,1000 W Washington Blvd Ste 1,Chicago,IL,60607,(312) 829-4800,0,0,0
9809,Flat Top Grill,1400 W Belmont Ave,Chicago,IL,60657,(773) 665-8100,0,0,0
9810,Flat Top Grill,30 S Wabash Ave,Chicago,IL,60603,(312) 726-8400,0,0,0
9811,Flat Top Grill,319 W North Ave Ste 1,Chicago,IL,60610,(312) 787-7676,0,0,0
9812,Flatwater,321 N Clark St Ste RIVER,Chicago,IL,60654,(312) 644-0283,0,0,0
9813,Fleet Services,2641 S Leavitt St,Chicago,IL,60608,(312) 962-7954<br>,0,0,0
9814,Flo,1434 W Chicago Ave,Chicago,IL,60642,(312) 243-0477,0,0,0
9815,Florios Restaurant,71 E Wacker Dr,Chicago,IL,60601,(312) 462-7071,0,0,0
9816,Flounder's Bar Grill,2201 N Clybourn Ave,Chicago,IL,60614,(773) 472-9920,0,0,0
9817,Flying Chicken,3402 W Montrose Ave,Chicago,IL,60618,(773) 463-0228,0,0,0
9818,Flying Chicken,3811 N Lincoln Ave,Chicago,IL,60613,(773) 477-1090,0,0,0
9819,Flying Food Group,5575 S Archer Ave,Chicago,IL,60638,(773) 884-0770,0,0,0
9820,Flying Saucer Inc,1123 N California Ave,Chicago,IL,60622,(773) 342-9076,0,0,0
9821,Fnriends Sushi,710 N Rush St,Chicago,IL,60611,(312) 787-8998,0,0,0
9822,Fogata Village Inc,1820 S Ashland Ave,Chicago,IL,60608,(312) 850-4860,0,0,0
9823,Fogo 2 Go LLC,926 W Diversey Pkwy,Chicago,IL,60614,(773) 880-8052,0,0,0
9824,Fogo De Chao Churrascaria-Holdings LLC,661 N La Salle Dr,Chicago,IL,60654,(312) 932-9330,0,0,0
9825,Folklore,2100 W Division St,Chicago,IL,60622,(773) 292-1600,0,0,0
9826,Follia Restaurant,953 W Fulton Market,Chicago,IL,60607,(312) 243-2888,0,0,0
9827,Fon Fon Chinese Cuisine,8253 S Kedzie Ave,Chicago,IL,60652,(773) 918-1111,0,0,0
9828,Fonda Del Mar,3749 W Fullerton Ave,Chicago,IL,60647,(773) 489-3748,0,0,0
9829,Fontana Grill,1329 W Wilson Ave,Chicago,IL,60640,(773) 561-0400,0,0,0
9830,Fontano Foods,1058 W Polk St,Chicago,IL,60607,(312) 421-4474,0,0,0
9831,Fontano's Subs,20 E Jackson Blvd,Chicago,IL,60604,(312) 663-3061,0,0,0
9832,Fontano's Subs,2151 W 95th St,Chicago,IL,60643,(773) 881-7821,0,0,0
9833,Foodlife,845 N Michigan Ave,Chicago,IL,60611,(312) 335-3663,0,0,0
9834,Foods Years,3465 N Kimball Ave,Chicago,IL,60618,(773) 509-8600,0,0,0
9835,Foodstuffs Gourmet Sausages and Salads,222 Merchandise Mart Plz,Chicago,IL,60654,(312) 670-1817,0,0,0
9836,Forever Thai,3900 N Lincoln Ave,Chicago,IL,60613,(773) 883-8883,0,0,0
9837,Fornello,1011 W Irving Park Rd,Chicago,IL,60613,(773) 404-2210,0,0,0
9838,Fornello Trattoria,1011 W Irving Park Rd,Chicago,IL,60613,(773) 920-1919<br>,0,0,0
9839,Forno Diablo,433 W Diversey Pkwy,Chicago,IL,60614,(773) 525-6400,0,0,0
9840,Fortuna,2706 W Peterson Ave,Chicago,IL,60659,(773) 381-3354,0,0,0
9841,Foster Ave Partners,3346 W Foster Ave,Chicago,IL,60625,(773) 588-9660,0,0,0
9842,Fountain Bleu Inn,4158 S Campbell Ave,Chicago,IL,60632,(773) 254-2877,0,0,0
9843,Four Farthings Tavern & Grill,2060 N Cleveland Ave,Chicago,IL,60614,(773) 938-6067<br>,0,0,0
9844,Fox & Obel,401 E Illinois St,Chicago,IL,60611,(312) 410-7301,0,0,0
9845,Fox's Beverly Restaurant & Pizza,9956 S Western Av,Chicago,IL,60643,(773) 239-3212,0,0,0
9846,Fran's Beef,2021 S Blue Island Ave,Chicago,IL,60608,(312) 421-8188,0,0,0
9847,Frances Restaurant & Deli,2552 N Clark St,Chicago,IL,60614,(773) 248-4580,0,0,0
9848,Francesca's Bryn Mawr,1039 W Bryn Mawr Ave,Chicago,IL,60660,(773) 506-9261,0,0,0
9849,Francesca's Forno,1576 N Milwaukee Ave,Chicago,IL,60622,(773) 770-0184,0,0,0
9850,Francesca's On Chestnut,200 E Chestnut St,Chicago,IL,60611,(312) 482-8800,0,0,0
9851,Franco's Pizza,2147 S Pulaski Rd,Chicago,IL,60623,(773) 522-5555,0,0,0
9852,Franconello's Italian Restaurant,10222 S Western Ave,Chicago,IL,60643,(773) 881-4100,0,0,0
9853,Frank's,2503 N Clark St,Chicago,IL,60614,(773) 549-2700,0,0,0
9854,Frank's Chicago Shrimp House,4459 S Archer Ave,Chicago,IL,60632,(773) 523-4624,0,0,0
9855,Frank's Chicago Shrimp House II,5439 W Addison St,Chicago,IL,60641,(773) 286-2533,0,0,0
9856,Frank's Chicago Style Shrimp,10410 S Kedzie Ave,Chicago,IL,60655,(773) 445-3100,0,0,0
9857,Frank's Pizzeria & Restaurant,6506 W Belmont Ave,Chicago,IL,60634,(773) 283-2564,0,0,0
9858,Frank's Tap & Grill,9621 S Commercial Ave,Chicago,IL,60617,(773) 221-6686,0,0,0
9859,Frankie Z's Clark Bar,435 N Clark St,Chicago,IL,60654,(312) 329-0500,0,0,0
9860,Frankies Scaloppine,900 N Michigan Ave,Chicago,IL,60611,(312) 266-2500,0,0,0
9861,Franksville,3550 N Harlem Ave,Chicago,IL,60634,(773) 237-5848,0,0,0
9862,Frasca Pizzeria & Wine Bar,3358 N Paulina St,Chicago,IL,60657,(773) 248-5222,0,0,0
9863,Fred & Jack's,7600 S Yale Ave,Chicago,IL,60620,(773) 783-9700,0,0,0
9864,Freddie's,701 W 31st,Chicago,IL,60616,(312) 808-0147,4,1,0
9865,Freddie's Pizza & Pasta Parlor,701 W 31st,Chicago,IL,60616,(312) 808-0149,0,0,0
9866,Freddie's Pizza & Pasta Parlor,701 W 31st St Apt W,Chicago,IL,60616,(312) 808-0147,0,0,0
9867,Freddie's Pizza & Sandwiches,701 W 31st Street,Chicago,IL,60616,(312) 808-0147,0,0,0
9868,Freddy's Fast Food,5364 W Gale St,Chicago,IL,60630,(773) 736-7982,0,0,0
9869,French African Restaurant Le Conakry,2049 W Howard St,Chicago,IL,60645,(773) 262-6955,0,0,0
9870,Fresh Choice,1534 N Wells St Ste 1,Chicago,IL,60610,(312) 664-7065,0,0,0
9871,Fresh Choice,233 N Michigan Ave Lbby C014,Chicago,IL,60601,(312) 856-1454,0,0,0
9872,Fresh Food LLC,200 W Monroe St,Chicago,IL,60606,(312) 269-0995,0,0,0
9873,Fresh Sushi & Noodle Lovers,946 W Wellington Ave,Chicago,IL,60657,(773) 549-7821,0,0,0
9874,Fresh to Order Sandwiches & Salads,3402 W 79th,Chicago,IL,60652,(773) 476-9905,0,0,0
9875,Freshii Inc,311 S Wacker Dr,Chicago,IL,60606,(312) 435-0311,0,0,0
9876,Freshii Water Tower,835 N Michigan Ave,Chicago,IL,60611,(312) 202-9009,0,0,0
9877,Frida's,3755 N Southport Ave,Chicago,IL,60613,(773) 935-2330,0,0,0
9878,Fried Rice Express,7108 W Higgins Ave,Chicago,IL,60656,(773) 763-9888,0,0,0
9879,Friends Soul Food Restaurant,5944 W Lake St,Chicago,IL,60644,(773) 261-1991,0,0,0
9880,Friendship Chinese Restaurant,2830 N Milwaukee Ave,Chicago,IL,60618,(773) 227-0970,0,0,0
9881,Friendship On The Lake,111 N Lake Shore Dr,Chicago,IL,60601,(312) 228-5080,0,0,0
9882,Frontera Foods,449 N Clark St,Chicago,IL,60654,(312) 661-0498,0,0,0
9883,Frontera Grill,447 N Clark St,Chicago,IL,60654,(312) 661-1434,0,0,0
9884,Frullati Cafe,1151 S State St,Chicago,IL,60605,(312) 360-1151,0,0,0
9885,Frullati Cafe,222 Merchandise Mart Plz,Chicago,IL,60654,(312) 527-1382,0,0,0
9886,Fuego Mexican Grill & Marguitia Bar,2047 N Milwaukee Ave,Chicago,IL,60647,(773) 252-1122,0,0,0
9887,Fullerton Restaurant,2400 W Fullerton Ave,Chicago,IL,60647,(773) 384-5500,0,0,0
9888,Fulton's Chicken,7140 N Clark St,Chicago,IL,60626,(773) 465-5544,0,0,0
9889,Fulton's On The River,321 N La Salle Dr,Chicago,IL,60654,(312) 822-0100,0,0,0
9890,Fumare Meats,131 N Clinton St Ste 14,Chicago,IL,60661,(312) 930-4220,0,0,0
9891,Funi Enterprises Inc,5401 S Wentworth Ave,Chicago,IL,60609,(773) 924-5343,0,0,0
9892,Funkhouser Steve,6839 N Wildwood Ave,Chicago,IL,60646,(773) 775-5924,0,0,0
9893,Furama Restaurant,4936 N Broadway St,Chicago,IL,60640,(773) 271-1161,0,0,0
9894,Futeria San Miguel,4434 W 59th St,Chicago,IL,60629,(773) 585-4070,0,0,0
9895,G & G Restaurant,24 E Adams St,Chicago,IL,60603,(312) 236-5064,0,0,0
9896,G & G Restaurant,321 S Jefferson St Apt S,Chicago,IL,60661,(312) 427-8226,0,0,0
9897,G T's Fast Foods,5016 N Pulaski Rd,Chicago,IL,60630,(773) 286-0050,0,0,0
9898,G'cue Billiards and Restaurant,157 N Morgan St,Chicago,IL,60607,(312) 850-3170,0,0,0
9899,G-Rodes,11346 S Michigan Ave,Chicago,IL,60628,(773) 260-9000,0,0,0
9900,G.G.'S Fast Food,400 E 69th St,Chicago,IL,60637,(773) 488-6111,0,0,0
9901,Gabbys Pizza and Grill,3805 S Kedzie Ave,Chicago,IL,60632,(773) 376-3285,0,0,0
9902,Gage Restaurant & Tavern,24 S Michigan Ave,Chicago,IL,60603,(312) 372-4243,0,0,0
9903,Gale Street Inn Chicago,4914 N Milwaukee Ave,Chicago,IL,60630,(773) 725-1300,0,0,0
9904,Gallaghers,1770 W Greenleaf Ave,Chicago,IL,60626,(773) 338-4366,0,0,0
9905,Gallo El Bravo Number Six,3714 W Lawrence Ave,Chicago,IL,60625,(773) 267-4368,0,0,0
9906,Galvin's Public House,5901 W Lawrence Ave,Chicago,IL,60630,(773) 205-0570,0,0,0
9907,Galway Arms,2442 N Clark St,Chicago,IL,60614,(773) 472-5555,0,0,0
9908,Galway Bay,500 W Diversey Pkwy,Chicago,IL,60614,(773) 348-3750,0,0,0
9909,Gamblers,4908 N Pulaski Rd,Chicago,IL,60630,(773) 545-3566,0,0,0
9910,Gamekeepers Tavern & Grill,1971 N Lincoln Ave,Chicago,IL,60614,(773) 549-0400,0,0,0
9911,Gandhi India Restaurant,2601 W Devon Ave,Chicago,IL,60659,(773) 761-4167,0,0,0
9912,Garbaczewski Chester F,4465 S Archer Ave,Chicago,IL,60632,(773) 847-9173,0,0,0
9913,Garcia's Restaurant,1758 W Lawrence Ave,Chicago,IL,60640,(773) 784-1212,5,1,0
9914,Garcia's Restaurant,4749 N Western Ave,Chicago,IL,60625,(773) 769-5600,0,0,0
9915,Garden Fast Food,13130 S Ellis Ave,Chicago,IL,60827,(773) 995-8846,0,0,0
9916,Garden Villiage Deli,100 N La Salle St,Chicago,IL,60602,(312) 263-1161,0,0,0
9917,Garfield Gyros,2020 W Garfield Blvd,Chicago,IL,60609,(773) 476-3606,0,0,0
9918,Garlic And Chili Thai Cuisine,1232 N La Salle Dr,Chicago,IL,60610,(312) 255-1717,0,0,0
9919,Gators,3036 W Roosevelt Rd,Chicago,IL,60612,(773) 533-2600,0,0,0
9920,Gaudi Coffee & Grill,624 N Ashland Ave,Chicago,IL,60622,(312) 733-9528,0,0,0
9921,Gaylord Fine Indian Cuisine,100 E Walton St,Chicago,IL,60611,(312) 664-1700,0,0,0
9922,Gaylord India Restaurant,100 E Walton,Chicago,IL,60611,(312) 664-1700,5,2,0
9923,Gaztro-Wagon,5973 N Clark St,Chicago,IL,60660,(773) 942-6152,0,0,0
9924,Geja's Cafe,340 W Armitage Ave,Chicago,IL,60614,(773) 281-9101,0,0,0
9925,Gelatinas Chris,4725 S Cicero Ave,Chicago,IL,60632,(773) 582-8162,0,0,0
9926,Gelatinas Cris,6530 S Pulaski Rd,Chicago,IL,60629,(773) 735-5394,0,0,0
9927,Gemini Bistro,2075 N Lincoln Ave,Chicago,IL,60614,(773) 525-2522,0,0,0
9928,Gen Hoe 3,439 E 79th St,Chicago,IL,60619,(773) 488-6698,0,0,0
9929,Gene & Georgetti's,500 N Franklin St,Chicago,IL,60654,(312) 527-3718,0,0,0
9930,Gene's Sausage Shop & Delicatessen,5330 W Belmont Ave,Chicago,IL,60641,(773) 777-6322,0,0,0
9931,Geneo's Pizza,2945 W 59th St,Chicago,IL,60629,(773) 767-5545,0,0,0
9932,General Restaurant Supply,2540 W Division St,Chicago,IL,60622,(773) 227-0774,0,0,0
9933,Genes Sausage Shop & Deli,5322 W Belmont Ave,Chicago,IL,60641,(773) 736-7813,0,0,0
9934,George Boys Grill,801 N Ashland Ave,Chicago,IL,60622,(312) 733-9545,0,0,0
9935,George's,3445 S Halsted St,Chicago,IL,60608,(773) 247-4770,0,0,0
9936,George's Grill Kabab,3216 W Lawrence Ave,Chicago,IL,60625,(773) 588-1800,0,0,0
9937,George's Hot Dogs,1876 N Damen Ave,Chicago,IL,60647,(773) 227-4034,0,0,0
9938,George's StarLite Restaurant,5554 W Fullerton Ave,Chicago,IL,60639,(773) 745-7007,0,0,0
9939,Geos Pizza,2849 N Harlem Av,Chicago,IL,60707,(773) 237-4450,0,0,0
9940,Geos Pizza,2857 N Harlem Av,Chicago,IL,60707,(708) 452-4367,4,1,0
9941,Gfc,5158 W Division St,Chicago,IL,60651,(773) 379-6383,0,0,0
9942,Ghareeb Nawaz Restaurant,2032 W Devon Ave,Chicago,IL,60659,(773) 761-5300,0,0,0
9943,Gianna's Pizza,1519 E 87th St,Chicago,IL,60619,(773) 734-9400,0,0,0
9944,Gibson's Bar and Steakhouse,1024 N Rush St,Chicago,IL,60611,(312) 988-9021,0,0,0
9945,Gibsons Steakhouse & Bar,1028 N Rush St,Chicago,IL,60611,(312) 266-8999,0,0,0
9946,Gigio's Pizza,4009 W Lawrence Ave,Chicago,IL,60630,(773) 282-1242,0,0,0
9947,Gigio's Pizzeria,4643 N Broadway St,Chicago,IL,60640,(773) 271-2273,0,0,0
